sample_index,publication_id,reference_id,reference_order,exclusive_category,alignment_score,alignment_source,grobid_index,grobid_doi,grobid_title,grobid_journal,grobid_year,grobid_authors,grobid_volume,grobid_issue,grobid_pages,experiment19_status,resolver,matched_id,matched_doi,matched_title,matched_year,matched_venue,confidence,title_similarity,title_coverage,title_token_count,author_coverage,year_match,title_pair_similarity,title_pair_coverage,query,context
9674,1155923,15795045,43,journal_like_left,1.0,raw_similarity,38,,Gastronomi ve aşçılık programlarında gıda güvenliği donanım altyapısının değerlendirilmesi,Uluslararası Alanya İşletme Fakültesi Dergisi,2015,B Sevim; O Görkem,7,1,59-67,no_match,grobid_crossref_bibliographic,,10.20479/bursauludagziraat.1142135,Tarımda Sürdürülebilirlik ve Gıda Güvenliği,2023,Bursa Uludag University,0.3224,0.237,0.5,4,0.0,False,0.3308,0.5,Gastronomi ve aşçılık programlarında gıda güvenliği donanım altyapısının değerlendirilmesi sevim 2015 Uluslararası Alanya İşletme Fakültesi Dergisi,"Sevim, B., Görkem, O. (2015). Gastronomi ve aşçılık programlarında gıda güvenliği donanım altyapısının değerlendirilmesi. Uluslararası Alanya İşletme Fakültesi Dergisi, 7(1), 59-67."
9684,1307282,23631008,3,journal_like_left,1.0,match_report,4,,Türk Dili ve Edebiyatı Hakkında Mütalaalar,"Türk Yurdu, C. 1, S",1912,Ahmet Hikmet,12,,345-351,no_match,grobid_crossref_bibliographic,,10.17152/gefad.349925,Türk Dili ve Edebiyatı Öğretmenliği Programı Dersleri ile Türk Dili ve Edebiyatı Öğretmeni Özel Alan Yeterliklerinin Değerlendirilmesi,2018,Gazi Egitim Faukeltesi Dergisi,0.3053,0.3478,0.4286,14,0.0,False,0.3182,0.6,"Türk Dili ve Edebiyatı Hakkında Mütalaalar hikmet 1912 Türk Yurdu, C. 1, S","Ahmet Hikmet. (1912, Mayıs, 2). “Türk Dili ve Edebiyatı Hakkında Mütalaalar”. Türk Yurdu, C. 1, S. 12, 345-351."
9704,1305489,22589324,26,journal_like_left,1.0,match_report,27,,İşgörenlerin Paternalist Liderlik Algılarının Duygusal Emek Düzeyleri Üzerine Etkisi: İstanbul'daki Yiyecek İçecek İşletmeleri Üzerine Bir Araştırma,Sosyal Bilimler Metinleri,2017,H Cinnioğlu; H Salha,2017,2,68-77,no_match,grobid_crossref_bibliographic,,10.22466/acusbd.341461,Sağlık Yöneticilerinin Paternalist Liderlik Davranışlarının Çalışanların İş Doyumu Üzerine Etkisi,2017,Artvin Coruh Universitesi Uluslararasi Sosyal Bilimler Dergisi,0.34,0.1688,0.375,8,0.0,True,0.5,0.375,İşgörenlerin Paternalist Liderlik Algılarının Duygusal Emek Düzeyleri Üzerine Etkisi: İstanbul'daki Yiyecek İçecek İşletmeleri Üzerine Bir Araştırma cinnioglu 2017 Sosyal Bilimler Metinleri,"Cinnioğlu, H. & Salha, H. (2017). İşgörenlerin Paternalist Liderlik Algılarının Duygusal Emek Düzeyleri Üzerine Etkisi: İstanbul'daki Yiyecek İçecek İşletmeleri Üzerine Bir Araştırma. Sosyal Bilimler Metinleri, 2017(2), 68-77."
9705,1305489,22589369,71,journal_like_left,1.0,match_report,74,,Hekimlerin duygusal emek kullanımı ile iş doyumu ve tükenmişlik düzeyleri arasındaki ilişkiler üzerine bir araştırma,,2011,A G L Oral; S Köse,16,2,463-492,no_match,grobid_crossref_bibliographic,,10.29249/selcuksbmyd.1481050,Aleksitimi ile Duygusal Tükenmişlik Arasındaki İlişki: Eğitim Çalışanları Üzerine Bir Araştırma,2024,Selcuk Universitesi Sosyal Bilimler Meslek Yuksekokulu Dergisi,0.3037,0.1433,0.5,8,0.0,False,0.6286,0.5,Hekimlerin duygusal emek kullanımı ile iş doyumu ve tükenmişlik düzeyleri arasındaki ilişkiler üzerine bir araştırma oral 2011,"Oral, A. G. L. & Köse, S. (2011). Hekimlerin duygusal emek kullanımı ile iş doyumu ve tükenmişlik düzeyleri arasındaki ilişkiler üzerine bir araştırma. Süleyman Demirel Üniversitesi İktisadi ve İdari Bilimler Fakültesi Dergisi, 16(2), 463-492."
9717,1326130,23638054,9,other,1.0,match_report,13,,İçinde Commentaire Romand Code Civil I (Art. 1-456 CC),,2010,Olivier Guillod,,,,no_match,grobid_crossref_bibliographic,,10.3917/comm.114.0455,Sans commentaire,2006,CAIRN,0.3051,0.1505,0.5,2,0.0,False,0.3881,0.5,İçinde Commentaire Romand Code Civil I (Art. 1-456 CC) guillod 2010,"Guillod, Olivier. “Art. 260.” İçinde Commentaire Romand Code Civil I (Art. 1-456 CC), Editör: Pascal Pichonnaz, Bénédict Foëx ve Christiana Fountoulakis. Bâle: Helbing Lichtenhahn, 2010."
9723,1249569,20869925,6,journal_like_left,1.0,match_report,6,,Akut romatizmal ateş¸ insidansı ve romatizmal kalp hastalıkları prevelansı,Türk Kardiyol Dern Arş,1978,M Saraçlar; A Ertuğrul; S Özme,7,,50-54,no_match,grobid_crossref_bibliographic,,10.37609/akya.3589.c5578,Akut Romatizmal Ateş,2025,Akademisyen Kitabevi,0.75,1.0,1.0,3,0.0,False,1.0,1.0,Akut romatizmal ateş¸ insidansı ve romatizmal kalp hastalıkları prevelansı saraclar 1978 Türk Kardiyol Dern Arş,"6. Saraçlar M, Ertuğrul A, Özme S. Akut romatizmal ateş ̧ insidansı ve romatizmal kalp hastalıkları prevelansı. Türk Kardiyol Dern Arş. 1978;7:50-54."
9724,1249569,20869935,16,journal_like_left,1.0,match_report,16,,Akut romatizmal ateş tanısı konulan hastaların klinik özellikleri ve ekokardiyografik bulguları,Selçuk Tıp Derg,2015,İ Yılmaz; O Güvenç; F H Yılmaz; D Çimen; D Arslan; B Oran,31,2,73-76,no_match,grobid_crossref_bibliographic,,10.37609/akya.3589.c5578,Akut Romatizmal Ateş,2025,Akademisyen Kitabevi,0.75,1.0,1.0,3,0.0,False,1.0,1.0,Akut romatizmal ateş tanısı konulan hastaların klinik özellikleri ve ekokardiyografik bulguları yilmaz 2015 Selçuk Tıp Derg,"16.Yılmaz İ, Güvenç O, Yılmaz FH, Çimen D, Arslan D, Oran B. Akut romatizmal ateş tanısı konulan hastaların klinik özellikleri ve ekokardiyografik bulguları. Selçuk Tıp Derg. 2015;31(2):73-76."
9733,1358800,24970400,3,other,1.0,match_report,3,,A Planet to Win: Why We Need a Green New Deal,,2019,K Aronoff; A Battistoni; D Cohen; A Riofrancos,,,,no_match,grobid_crossref_bibliographic,,10.1080/10714839.2020.1768748,Review of <i>A Planet to Win: Why We Need a Green New Deal</i>,2020,Informa UK Limited,0.6722,0.6108,1.0,7,0.0,False,1.0,1.0,A Planet to Win: Why We Need a Green New Deal aronoff 2019,"Aronoff, K., Battistoni, A., Cohen, D. ve Riofrancos, A. (2019) A Planet to Win: Why We Need a Green New Deal, Londra: Verso."
9741,1332271,23916582,24,other,1.0,raw_similarity,9,,L'urbanisation et les risques naturels et industriels en Algérie : Inquiétudes actuelles et futures. Alger: CNES. Deluz,,1979,F Choay; F Choay,329,,42-46,no_match,grobid_crossref_bibliographic,,10.4000/14ajn,La fabrique de la prévention des risques industriels majeurs en chimie de spécialité : bilan et perspectives,2025,Presses universitaires du Septentrion,0.0634,0.3172,0.0,10,0.0,False,0.4545,0.2,L'urbanisation et les risques naturels et industriels en Algérie : Inquiétudes actuelles et futures. Alger: CNES. Deluz choay 1979,"Conseil National Économique et Social, CNES. (1998). La ville ou le de- venir urbain du pays : avant-projet de rapport. Alger : CNES."
9742,1224851,18963219,1,other,1.0,match_report,1,,İnsan İlişkilerinde Bir Boyut: Grup Davranisi. Kuram ve Uygulamada Eğitim Yönetimi,,1996,M B Aksu,3,,315-328,no_match,grobid_crossref_bibliographic,,10.14527/9786053644309,Kuram ve uygulamada eğitim yönetimi,2018,Ankara: Pegem Akademi Yayıncılık,0.75,1.0,1.0,4,0.0,False,1.0,1.0,İnsan İlişkilerinde Bir Boyut: Grup Davranisi. Kuram ve Uygulamada Eğitim Yönetimi aksu 1996,"Aksu, M. B., (1996). İnsan İlişkilerinde Bir Boyut: Grup Davranisi. Kuram ve Uygulamada Eğitim Yönetimi, 3, pp. 315-328."
9760,1199498,17848704,35,journal_like_left,1.0,raw_similarity,28,,Treating the love-sick patient,The Israel Journal of Psychiatry and Related Sciences,1995,E Moss,32,3,167-173,no_match,grobid_crossref_bibliographic,,10.1093/owc/9780198705031.003.0010,Love-Sick,2016,Oxford University Press,0.75,1.0,1.0,2,0.0,False,1.0,1.0,Treating the love-sick patient moss 1995 The Israel Journal of Psychiatry and Related Sciences,"Moss, E. (1995). Treating the love-sick patient. The Israel Journal of Psychiatry and Related Sciences, 32(3), 167-173."
9770,1185068,17112579,13,other,1.0,match_report,36,,Deylemî'nin Tasdiku'l-Meârîf Adlı Eserinin Tahkik ve Değerlendirilmesi,,2019,Ahmet Hamitoğlu,,,,no_match,grobid_crossref_bibliographic,,10.30627/cuilah.504979,Müftü Ahmed Paşa’nın Tahkîku’l-Esrâr ve Tenvîru’l-Efkâr Adlı Eserinin Tahkik ve Değerlendirilmesi,2018,Cukurova Universitesi Ilahiyat Fakultesi Dergisi,0.3513,0.6106,0.4167,12,0.0,False,0.7305,0.625,Deylemî'nin Tasdiku'l-Meârîf Adlı Eserinin Tahkik ve Değerlendirilmesi hamitoglu 2019,"Hamitoğlu, Ahmet. Deylemî’nin Tasdiku’l-Meârîf Adlı Eserinin Tahkik ve Değerlendirilmesi. Isparta: Süleyman Demirel Üniversitesi, 2019."
9786,1278232,21310891,49,conference,1.0,match_report,50,,Pandemi Döneminde Ebeveyn-Çocuk İlişkileri ve Çocuklarda Davranış Problemleri,,2021,Z Topçu Bilir; A Sop,,,1165-1172,no_match,grobid_crossref_bibliographic,,10.14527/9786053189565.05,İlkokul Döneminde Uyum ve Davranış Problemleri,2017,Pegem Akademi Yayıncılık,0.4104,0.4021,0.6,5,0.0,False,0.6016,0.6,Pandemi Döneminde Ebeveyn-Çocuk İlişkileri ve Çocuklarda Davranış Problemleri bilir 2021,"Topçu Bilir, Z. ve Sop, A. (2021). Pandemi Döneminde Ebeveyn-Çocuk İlişkileri ve Çocuklarda Davranış Problemleri. EJERCongress 2021 Bildiri Kitabı, 1165-1172."
9799,1289521,22887948,12,other,1.0,match_report,12,,E-Gümrük Kullanımının Gümrük İdarelerinin Etkinliği Ve Gümrük İşlemlerinin Etkililiği Üzerindeki Etkisi,İstanbul: T.C. İstanbul Ticaret Üniversitesi,2021,Ü Daştan,,,,no_match,grobid_crossref_bibliographic,,10.70490/gumrukticaretdergisi.1827258,Dış Ticaret Savaşlarındaki Güncel Gelişmeler ve Gümrük Vergileri İle İlişkisi,2026,Gümrük ve Ticaret Dergisi,0.2067,0.346,0.25,8,0.0,False,0.4111,0.3,E-Gümrük Kullanımının Gümrük İdarelerinin Etkinliği Ve Gümrük İşlemlerinin Etkililiği Üzerindeki Etkisi dastan 2021 İstanbul: T.C. İstanbul Ticaret Üniversitesi,"Daştan, Ü. (2021). E-Gümrük Kullanımının Gümrük İdarelerinin Etkinliği Ve Gümrük İşlemlerinin Etkililiği Üzerindeki Etkisi. İstanbul: T.C. İstanbul Ticaret Üniversitesi."
9807,1324064,23559629,3,journal_like_left,1.0,match_report,8,,Türkiye'de TÜFE'nin akaryakıt tüketimine olan etkisi: 2012-2022 nedensellik analizi,Uluslararası Ekonomik Araştırmalar Dergisi,2023,N T Bayraktar,9,1,27-40,no_match,grobid_crossref_bibliographic,,10.58202/joecopol.1164020,D8 ÜLKELERİNDE DIŞ TİCARET VE EKONOMİK BÜYÜME İLİŞKİSİ: PANEL NEDENSELLİK ANALİZİ,2022,Şahin Çetinkaya,0.3517,0.3419,0.3333,9,0.0,True,0.4568,0.2222,Türkiye'de TÜFE'nin akaryakıt tüketimine olan etkisi: 2012-2022 nedensellik analizi bayraktar 2023 Uluslararası Ekonomik Araştırmalar Dergisi,"Bayraktar, N. T. (2023). Türkiye’de TÜFE’nin akaryakıt tüketimine olan etkisi: 2012-2022 nedensellik analizi. Uluslararası Ekonomik Araştırmalar Dergisi, 9(1), 27-40."
9814,1237988,22682243,19,other,1.0,match_report,19,,"Filistin Tarihi: Osmanlı Fethinden İsrail Devleti'nin Kuruluşuna (S. N. Ağırnaslı, Çev.)",,2017,G Krämer,,,,no_match,grobid_crossref_bibliographic,,10.13062/tdid.2015111635,İbn Haldun Umranında Osmanlı Devleti nin Kuruluşu,2015,Turk Dunyasi Incelemeleri Dergisi,0.3258,0.4503,0.4286,7,0.0,False,0.5231,0.4286,"Filistin Tarihi: Osmanlı Fethinden İsrail Devleti'nin Kuruluşuna (S. N. Ağırnaslı, Çev.) kramer 2017","Krämer, G. (2017). Filistin Tarihi: Osmanlı Fethinden İsrail Devleti’nin Kuruluşuna (S. N. Ağırnaslı, Çev.). Verita."
9815,1237988,22682256,32,journal_like_left,1.0,raw_similarity,31,,International Law and the Balfour Decision,Journal of Levantine Studies,2018,G R Watson,8,1,101-120,strong,grobid_openalex,https://openalex.org/W2894982805,,International Law and the Balfour Decision,2018,Scholarship at Catholic Law (Catholic University of America),1.0,1.0,1.0,4,1.0,True,1.0,1.0,International Law and the Balfour Decision 2018 watson Journal of Levantine Studies,"Watson, G. R. (2018). International Law and the Balfour Decision. Journal of Levantine Studies, 8(1), 101-120."
9844,1369652,26079844,69,conference,1.0,raw_similarity,116,,"Energy-Material Nexus -Next Generation Thermal Energy Storage Materials from Wastes and Residues, ICP 2021 virtual conference",Renewable Energy,2020,H Paksoy; B Koçak; A Palacios; C Barreneche; M E Navarro; Y Ding,156,,1244-1265,no_match,grobid_crossref_bibliographic,,10.1016/j.solmat.2020.110777,Benchmarking study of demolition wastes with different waste materials as sensible thermal energy storage,2021,Elsevier BV,0.5347,0.2986,0.5,10,0.6667,True,0.3684,0.5,"Energy-Material Nexus -Next Generation Thermal Energy Storage Materials from Wastes and Residues, ICP 2021 virtual conference paksoy 2020 Renewable Energy","Paksoy H, Koçak B., 2021. Energy-Material Nexus – Next Generation Thermal Energy Storage Materials from Wastes and Residues, ICP 2021 virtual conference, 4-6 October 2021, Keynote presentation"
9852,1341237,25092182,193,other,1.0,match_report,218,,Osmanlı kaynaklarına göre Anadolu yol ağı: 50 tablo ve 2 harita ile birlikte,,2010,F Taeschner; N Epçeli; Y Öztürk,,,,no_match,grobid_crossref_bibliographic,,10.26449/sssj.1489,Osmanlı ve Timurlu Kaynaklarına Göre Ankara Savaşı,2019,ASOS Yayinevi,0.3532,0.3911,0.5,6,0.0,False,0.528,0.5,Osmanlı kaynaklarına göre Anadolu yol ağı: 50 tablo ve 2 harita ile birlikte taeschner 2010,"Taeschner, F., Epçeli, N., & Öztürk, Y. (2010). Osmanlı kaynaklarına göre Anadolu yol ağı: 50 tablo ve 2 harita ile birlikte. Bilge Kültür Sanat."
9858,1164411,16219629,3,other,1.0,match_report,1,,Fallik Dönemde Sünnet ve Psikolojik Etkileri Pediatrik Üroloji Bülteni,,2018,M S Sılay,,,21-24,no_match,grobid_crossref_bibliographic,,10.31828/kpd2602443825092018m000005,İnfertilite tedavisinin psikolojik etkileri ve tedavi sürecindeki psikolojik müdahaleler,2018,Klinik Psikoloji Arastirmalari Dernegi,0.403,0.4835,0.375,8,0.0,True,0.557,0.375,Fallik Dönemde Sünnet ve Psikolojik Etkileri Pediatrik Üroloji Bülteni silay 2018,3. Sılay MS. Fallik Dönemde Sünnet ve Psikolojik Etkileri Pediatrik Üroloji Bülteni. 2018; (1): 21-24.
9861,1192024,17479663,87,other,1.0,raw_similarity,82,,II. Meşrutiyet'te Solidarist Düşünce: Halkçılık,Toplum ve Bilim,1977,____,,1,92-123,no_match,grobid_crossref_bibliographic,,10.29224/insanveinsan.523292,II. Meşrutiyet Döneminden Cumhuriyet’in Kuruluş Yıllarına Halkçılık Fikrinin Gelişimi,2019,IInsan ve Insan Dergisi,0.2189,0.407,0.25,8,0.0,False,0.4496,0.5,II. Meşrutiyet'te Solidarist Düşünce: Halkçılık 1977 Toplum ve Bilim,"____, “II. Meşrutiyet’te Solidarist Düşünce: Halkçılık”, Toplum ve Bilim, Sayı:1, Bahar 1977, s.92-123."
9864,1358947,24981860,7,journal_like_left,1.0,match_report,26,,Avrupa Komşuluk Politikası Bağlamında AB-Ermenistan İlişkileri ve Rusya Etkisi,Avrasya Etüdleri,2022,Esengül Avan; Ayaz,61,,45-90,no_match,grobid_crossref_bibliographic,,10.36542/erma.1649526,Karabağ Meselesi ve Türkiye-Ermenistan İlişkilerine Etkisi,2025,Ermeni Arastirmalari,0.4112,0.3892,0.3333,6,1.0,False,0.5294,0.3333,Avrupa Komşuluk Politikası Bağlamında AB-Ermenistan İlişkileri ve Rusya Etkisi avan 2022 Avrasya Etüdleri,"Avan, Esengül Ayaz. (2022). ""Avrupa Komşuluk Politikası Bağlamında AB-Ermenistan İlişkileri ve Rusya Etkisi."" Avrasya Etüdleri, 61, 45–90."
9868,1195099,17975191,17,other,1.0,match_report,16,,Emrullah: Anonim Şirketlerin Tasfiyesi,,2015,Kervankıran,,,,no_match,grobid_crossref_bibliographic,,10.14783/maruoneri.682569,ANONİM ŞİRKETLERİN MAHKEME KARARIYLA FESHİ,1997,Marmara University,0.3152,0.4762,0.4,5,0.0,False,0.6329,0.5,Emrullah: Anonim Şirketlerin Tasfiyesi kervankiran 2015,"Kervankıran, Emrullah: Anonim Şirketlerin Tasfiyesi. İstanbul 2015."
9870,1293673,23059846,42,other,1.0,match_report,43,,The design and validation of an early childhood STEM classroom observational protocol,International Research in Early Childhood Education,2015,T Milford; C Tippett,6,1,24,no_match,grobid_crossref_bibliographic,,10.4324/9781003395614-3,Science in Early Childhood Education,2023,Eye on Education,0.4827,0.3512,0.75,4,0.0,False,0.4628,0.5,The design and validation of an early childhood STEM classroom observational protocol milford 2015 International Research in Early Childhood Education,"Milford, T., & Tippett, C. (2015). The design and validation of an early childhood STEM classroom observational protocol. International Research in Early Childhood Education, 6(1), 24."
9877,1295392,23353307,108,other,1.0,match_report,120,,Solunum Kas Kuvveti ve Solunum Kas Eğitimi,,2022,H Yakut,,,117-126,no_match,grobid_crossref_bibliographic,,10.5578/tcb.2017.006,SOLUNUM KAS FİZYOLOJİSİ VE KAS GÜCÜ ÖLÇÜMÜ,2017,Bilimsel Tip Publishing House,0.3254,0.2521,0.5,6,0.0,False,0.5476,0.6667,Solunum Kas Kuvveti ve Solunum Kas Eğitimi yakut 2022,"Yakut, H. 2022. “Solunum Kas Kuvveti ve Solunum Kas Eğitimi.” In Akciğer Hastalıklarında Fizyoterapi ve Egzersiz, edited by Sevgi Özalevli and Rıdvan Aktan, 1st ed., 117–26. İstanbul: İstanbul Tıp Kitapevleri."
9882,1259494,20488511,21,other,1.0,match_report,21,,Şeyma Bayram Personel Photo Archive,,2022,Ş Bayram,,,,no_match,grobid_crossref_bibliographic,,10.1163/_eifo_dum_0637,BAYRAM,,Walter de Gruyter GmbH,0.75,1.0,1.0,1,0.0,False,1.0,1.0,Şeyma Bayram Personel Photo Archive bayram 2022,"Bayram, Ş. (2022). Şeyma Bayram Personel Photo Archive."
9883,1259494,20488574,84,conference,1.0,raw_similarity,80,,Trabzon kent mirası: Yer -yapı -hafıza,,2005,Ö İ Tuluk; H İ Düzenli,,,,no_match,grobid_crossref_bibliographic,,10.4305/metu.jfa.2021.2.4,Trabzon Bölgesi Kırsal Camileri: Yer-Yapı İlişkisi Üzerine Morfolojik Bir Değerlendirme,2021,"Middle East Technical University, Faculty of Architecture",0.1299,0.344,0.1111,9,0.0,False,0.4298,0.5,Trabzon kent mirası: Yer -yapı -hafıza tuluk 2005,"Turoğlu, H. (2005, September 29-30). Trabzon-Sarp arası, Karadeniz sahil yolu inşaatının jeomorfolojik etkileri (Conference session). Ulusal Coğrafya Kongresi, İstanbul, Turkey."
9889,1311846,22850743,23,journal_like_left,1.0,match_report,17,,Eski Türk dininin kozmolojisi ve kozmogonisi,Türk Dünyası Araştırmaları Dergisi,2018,A Ahbetbeyoğlu; H Şen,119,234,45-74,no_match,grobid_crossref_bibliographic,,10.59182/tudad.1495846,REKABET HUKUKU VE TÜRK DÜNYASI,2024,Kaşgarlı Mahmut Uygur-Çin Uygulama ve Araştırma Merkezi,0.3421,0.3356,0.5,4,0.0,False,0.3243,0.25,Eski Türk dininin kozmolojisi ve kozmogonisi ahbetbeyoglu 2018 Türk Dünyası Araştırmaları Dergisi,"Ahbetbeyoğlu, A., & Şen, H. (2018). Eski Türk dininin kozmolojisi ve kozmogonisi. Türk Dünyası Araştırmaları Dergisi, 119(234), 45-74."
9897,1260730,20569458,32,other,1.0,raw_similarity,32,,How to Dance the Black Bottom,Internet Sources CBC,2018,,,,,no_match,grobid_crossref_bibliographic,,10.1007/978-3-319-70314-5_2,"“I Don’t Do Black-Dance, I Am a Black Dancer”",2018,Springer International Publishing,0.0483,0.2414,0.0,5,0.0,False,0.3662,0.6,How to Dance the Black Bottom 2018 Internet Sources CBC,Internet Sources
9898,1314461,23042577,17,other,1.0,match_report,18,,"Hammadde Olarak Biyodizel Üretiminde Kullanılabilecek Yağlı Tohumlu Bitkilerin Potansiyeli ve Biyodizele Uygunlukları. Enerji Bitkileri ve Yeşil Yakıtlar Sempozyumu, 14-15 Aralık",,2006,O Kolsarıcı,,,,no_match,grobid_crossref_bibliographic,,10.14783/maruoneri.691194,ENERJİ VE HAMMADDE KAYNAĞI OLARAK PETROL,2020,Sosyal Bilimler Ensititusu Hakemli Dergisi Oneri,0.3409,0.0544,0.6,5,0.0,False,0.1944,0.6,"Hammadde Olarak Biyodizel Üretiminde Kullanılabilecek Yağlı Tohumlu Bitkilerin Potansiyeli ve Biyodizele Uygunlukları. Enerji Bitkileri ve Yeşil Yakıtlar Sempozyumu, 14-15 Aralık kolsarici 2006","Kolsarıcı, O. (2006). Hammadde Olarak Biyodizel Üretiminde Kullanılabilecek Yağlı Tohumlu Bitkilerin Potansiyeli ve Biyodizele Uygunlukları. Enerji Bitkileri ve Yeşil Yakıtlar Sempozyumu, 14-15 Aralık 2006, Ege Üniversitesi Ziraat Fakültesi, Bornova, İzmir, Türkiye."
